"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"110296187292128_149960129992400/110296187292128_149958999992513/149958999992513_149971069991306";"178";"4";"2";"149958999992513_149971069991306";"data";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_149958999992513/149958999992513_149994619988951";"179";"4";"2";"149958999992513_149994619988951";"data";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
"110296187292128_149960129992400/110296187292128_149958999992513/149958999992513_150733683248378";"180";"4";"2";"149958999992513_150733683248378";"data";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_149958999992513/110296187292128_149958999992513";"181";"4";"2";"110296187292128_149958999992513";"offcut";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_149958999992513/110296187292128_149958999992513";"182";"4";"2";"110296187292128_149958999992513";"headers";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_149596403362106";"5";"1";"1";"110296187292128_149596403362106";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";"""ЗӨВ ХҮН ЭЛЕКТОРАТ""  эвслээс  УИХ-ын сонгуулийн үр дүнтэй холбоотойгоор хэвлэлийн бага хурал хийнэ.  2020.06.29, 12:00 Хаяг: Хөдөлмөрийн Үндэсний Намын байр"
"110296187292128_149960129992400/110296187292128_149596403362106/149596403362106_149599036695176";"183";"5";"2";"149596403362106_149599036695176";"data";"fetched (200)";"2020-07-13 15:56:51.043483";"Facebook:/<post-id>/comments";"";"Uursduu Live bas hiigeerei"
"110296187292128_149960129992400/110296187292128_149596403362106/149596403362106_149626613359085";"184";"5";"2";"149596403362106_149626613359085";"data";"fetched (200)";"2020-07-13 15:56:51.043483";"Facebook:/<post-id>/comments";"";"Хотод уг нь боловсрол гээд нэр дэвшигчдийн чадавхи сайн байсан сонгуулийн бэлтгэл ажил судалгаа нтр муу хийгдсэн байхдаа залуучуудыг намдаа сайн элсүүлэх хэрэгтэй амжилт хүсье"
"110296187292128_149960129992400/110296187292128_149596403362106/149596403362106_149597773361969";"185";"5";"2";"149596403362106_149597773361969";"data";"fetched (200)";"2020-07-13 15:56:51.043483";"Facebook:/<post-id>/comments";"";"Hiisen deer busad namuudtaigaa negd"
"110296187292128_149960129992400/110296187292128_149596403362106/149596403362106_149596643362082";"186";"5";"2";"149596403362106_149596643362082";"data";"fetched (200)";"2020-07-13 15:56:51.043483";"Facebook:/<post-id>/comments";"";"zuw zuw hiisen deer"
"110296187292128_149960129992400/110296187292128_149596403362106/110296187292128_149596403362106";"187";"5";"2";"110296187292128_149596403362106";"offcut";"fetched (200)";"2020-07-13 15:56:51.043483";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_149596403362106/110296187292128_149596403362106";"188";"5";"2";"110296187292128_149596403362106";"headers";"fetched (200)";"2020-07-13 15:56:51.043483";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147571686897911";"6";"1";"1";"110296187292128_147571686897911";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";""
"110296187292128_149960129992400/110296187292128_147571686897911/110296187292128_147571686897911";"189";"6";"2";"110296187292128_147571686897911";"empty";"fetched (200)";"2020-07-13 15:56:51.351377";"Facebook:/<post-id>/comments";"";""
