"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"message";"created_time";"type";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"1";"75";"1";"110296187292128_144550810533332";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Төрийн албыг улс төрийн зорилгоор наймаалцах явдлыг үгүй хийж, мэргэжлийн, чадвартай, ёс зүйтэй төрийн албан хаагчдыг төрд тогтвортой ажиллуулна. Ийм бололцоог хангахын тулд төрийн албаны зөвлөлийг хараат бус, бие даасан инстүүц байгууллага болгоно.   Авлигатай тэмцэх улс төрийн чин хүсэл сонирхолтой, одоогийн авлигын сүлжээнд ороогүй, цэвэр улс төрчид болон тэдний хамтын ажиллагаа гол эхлэл болно.   Улс төрийн намын тухай хуулийг өөрчлөн шинэчилж, улс төрийн намууд бизнес бүлэглэлүүд болон мөнгөнөөс хараат бусаар оршин тогтнож, хөгжих, төлөвших боломж бүхий эрх зүйн орчныг бүрдүүлнэ.  Улс төрөөр дамжин эрх мэдэл авч, тендер, концесс, ЖДҮ мэт сангууд үүсгэн улсын төсвөөс шимж амьдардаг улс төр, бизнесийн бүлэглэлүүдийн тогтолцоог, далд-давхар эдийн засгийн гаж тогтолцоог нураана.  Төрийн албаны шинэчлэн зохион байгуулалтыг шуурхайлж, Авлига илт үүрлэж, ужгирсан төрийн албаны нэгжийг татан буулгаж, шинэчлэн зохион байгуулна.  Төрийн өмчийн компаниудыг хөрөнгийн биржид бүртгүүлж, нээлттэй компани болгох замаар төрийн оролцоог эрс бууруулна.  Төрийн үйлчилгээг цахимжуулж, ил тод нээлттэй болгож, хүнээс хамаарах хамаарлыг багасгаж, хүнд суртлыг бууруулах бодлого баримтлана.  Үр ашиггүй төрийн инстүүцийг татан буулгаж, дэд сайд, орлогч дарга болон шаардлагагүй зөвлөхүүдийн орон тоог хасна.  Мөрийн хөтөлбөрийг бүрэн эхээр унших http://www.zuvhunelectorat.mn/program";"2020-06-14T10:40:27+0000";"photo";"42";"177";"591";"547";"23";"13";"2";"2";"4"
"1";"76";"1";"110296187292128_144546293867117";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Хот, суурин газрын бие даасан байдлыг хѳгжүүлж, хот байгуулалтын томоохон тѳсѳл, хѳтѳлбѳрийг хэрэгжүүлэн зам харилцаа, инжeнeрийн дэд бүтцийг барьж байгуулах, иргэдийн амьдрах эрүүл, аюулгүй, тохилог орчныг бүрдүүлэх, дэлхийн жишигт нийцсэн ногоон хөгжлийн чиг баримжаагаар хот байгуулалтыг тогтвортой хөгжүүлэх зорилгоор арга хэмжээ авна.  Хот байгуулалтын ногоон хөгжлийн стандартыг боловсруулж, ногоон хөгжлийн загварт нийцсэн дэд бүтцийг бий болгохыг бодлогоор дэмжиж, Улаанбаатар хот болон бусад хот, сууринг дахин төлөвлөнө.    Олгож үл болох, хамгаалах шаардлагатай газрын жагсаалт үүсгэж, нийтийн хэрэгцээнд ашиглах эрх зүйн зохицуулалтыг бий болгоно  Шинэ суурьшлын бүс, дагуул хотыг хөгжүүлэхдээ төрийн өмчөөр зөвхөн төлөвлөлт хийж, дэд бүтцийг шийдвэрлэх ба барилгажилтын талбайг нээлттэйгээр дуудлага худалдаанд хамруулан хөрөнгө оруулалт босгох замаар орон сууцны хорооллыг өргөтгөнө.  Залуу гэр бүлийн орлогод нийцсэн орон сууцжуулах хөтөлбөр хэрэгжүүлэх бодлого баримтлана.  СӨХ-ийн тогтолцоог эргэж харан, гажуудлыг засч, төгөлдөршүүлнэ.   Мөрийн хөтөлбөрийг бүрэн эхээр нь унших http://www.zuvhunelectorat.mn/program";"2020-06-14T10:25:51+0000";"photo";"0";"46";"108";"106";"2";"0";"0";"0";"0"
"1";"77";"1";"110296187292128_144541990534214";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"АНХААРУУЛГА Иргэд, сонгогчдын дунд дэмжиж байгаа тухайн нам, эвслийн бүх нэр дэвшигчдийн нэрийг будахгүй бол таны саналын хуудас хүчингүй болно гэсэн төөрөгдүүлэх худал мэдээлэл их гарсан байна. Үүнийг зайлшгүй залруулж хэлэх шаардлагатай байна. Иймд Эрхэм дэмжигчид та бүхэн уулзсан хүн бүртээ  ЗААВАЛ залруулж тайлбарлаж байна уу. Энэ маш хортой төөрөгдүүлэх санаархал шүү. УИХ-ын сонгуулийн саналын хуудсанд Сонгогчид зориулсан заавар бий. Түүнд “Та өөрийн сонгохыг хүссэн 2 эсвэл 3 (тойргийн мандатын тоо) нэр дэвшигчийн нэрийн өмнөх зууван дугуйг дүүргэн будаж саналаа тэмдэглэнэ үү” гэсэн байгаа. Мөн Тухайн тойргийн мандатын тооноос илүү эсвэл дутуу нэр дэвшигчийн төлөө саналаа тэмдэглэсэн саналын хуудас хүчингүйд тооцогдоно гэсэн байгаа шүү.  Өөрөөр хэлбэл сонгогч та өөрийн сонгохыг хүссэн аль ч нам, эвсэл, бие даагчдаас 2 эсвэл 3 (тойргийн мандатын тоо) нэр дэвшигчийн нэрийн өмнөх зууван дугуйг дүүргэн будах юм. Баярлалаа.";"2020-06-14T10:10:36+0000";"status";"7";"54";"132";"130";"2";"0";"0";"0";"0"
"1";"78";"1";"110296187292128_144503137204766";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Хот суурины төлөвлөлтийг боловсронгуй болгож, дэд бүтцийн байгууламжийн чанар, хүртээмжийг нэмэгдүүлэх, хүн амд амьдрах орчны зөв дадлыг төлөвшүүлж, хүрээлэн байгаа орчны чанар, хог хаягдлын менежментийг сайжруулна.  Хүн амын талаас илүү нь оршин суудаг гэр хороолол хөрөнгө оруулалтын гадна үлдэж хоцордог шударга бус байдлыг эцэслэж, хүний эрүүл, аюулгүй орчинд амьдрах суурь хэрэгцээг бүрдүүлэхэд хөрөнгө хуваарилалтыг чиглүүлэх бодлого баримтлана.   Уламжлалт нүүдлийн МАА болон малчин Монголчууд байгаль орчинтойгоо ойр амьдарч ирсэн тул өнөөгийн дэлхийн байгаль орчны бохирдол, хотжилтоос зайлсхийсэн ирээдүйг харсан загварыг хөгжүүлэх, бүх салбаруудад байгаль орчинд ээлтэй соёлыг нэвтрүүлэх, бизнесийн боломж болгоно.   Нягтаршилт хэтэрсэн орон сууцны хороололд ногоон байгууламж, тоглоомын талбай, амралт зугаалга, автомашины зогсоолоос өөр төрлийн барилга байгууламжийг шинээр барихыг хуулиар хориглоно.    Улаанбаатар хотын төвийн хэсэгт орон нутгийн болон засгийн газрын өмчлөлд үлдсэн газрыг зөвхөн нийтийн эзэмшлийн цэцэрлэгт хүрээлэн, спортын талбай, амралт зугаалгын ногоон байгууламж байгуулахад ашиглах тухай хуульчлан зохицуулна. Улаанбаатар, Дархан хотуудын хүүхдийн паркийн газрыг чөлөөлүүлж, бүхэлд нь олон нийтэд нээлттэй, тайван амарч зугаалах цэцэрлэгт хүрээлэн болгон тохижуулна.   Мөрийн хөтөлбөрийг бүрэн эхээр нь унших http://www.zuvhunelectorat.mn/program";"2020-06-14T06:42:43+0000";"photo";"3";"54";"193";"185";"6";"0";"2";"0";"0"
"1";"79";"1";"110296187292128_144501193871627";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Өөрийн орны эдийн засгийн харьцангуй давуу тал дээр үндэслэн өрсөлдөх чадвар бүхий уул уурхай, МАА, газар тариалан, МАА-н дагавар бүтээгдэхүүнд суурилсан боловсруулах үйлдвэрлэл, аялал жуулчлалыг хөгжүүлэн, эдийн засгийн зохистой бүтцийг бий болгох бодлого баримтлана.  Улсын төсвийн хөрөнгө оруулалт, гадаадын зээл тусламжийн зарцуулалтын үр ашгийг нэмэгдүүлж төсвийн хөрөнгө оруулалтын шинэчлэл хийх бодлого баримтлана. Салбарын болон орон нутгийн хэрэгцээ шаардлагыг бодитоор тооцоолж, нийгэм эдийн засгийн хөгжилд түлхэц болох төслүүдийг эрэмбэлэн санхүүжүүлж , хөрөнгө оруулалтын шийдвэр болон санхүүжилтийг ил тод болгоно.    Үүний зэрэгцээ уур амьсгалын өөрчлөлтөд дасан зохицох стратеги боловсруулж, түүнийг хэрэгжүүлэх үндэсний чадавхийг бүрдүүлж ажиллана. Монгол орны бэлчээрийн талхлагдал, доройтол цаашид газар авахаас сэргийлэх, байгалийн унаган төрх, биологийн олон янз байдлыг хамгаалж, усны нөөц, гол мөрний урсац бүрэлдэх эхийн 55-аас доошгүй хувийг тусгай хамгаалалтад авч, хур тунадас, гадаргын ус хуримтлуулах 2-оос доошгүй улсын хэмжээний томоохон усан сан байгуулах арга хэмжээнүүдийг авч эхэлнэ.  Нийт эрчим хүчинд сэргээгдэх эрчим хүчний эзлэх хувийг нэмэгдүүлж, эрчим хүчний шинэ эх үүсвэрийг ашиглах бэлтгэлийг хангаж, байгаль орчны сүйрлийн эсрэг манлайлагч улс болохыг гол зорилгоо болгоно.  Мөрийн хөтөлбөрийг бүрэн эхээр унших http://www.zuvhunelectorat.mn/program";"2020-06-14T06:31:43+0000";"photo";"1";"34";"109";"107";"2";"0";"0";"0";"0"
"1";"80";"1";"110296187292128_144500813871665";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Гадаадад ажиллаж амьдардаг дэмжигч залуус маань бидэнд сайн дураараа бичлэг хийн явуулж УРАМ өглөө. БАЯРЛАЛАА!  #ЗӨВХҮН #ЗӨВХАНДИВ #ЗӨВСОНГОЛТ #ЗӨВИРЭЭДҮЙ";"2020-06-14T06:29:06+0000";"video";"6";"172";"172";"158";"13";"0";"1";"0";"0"
"1";"81";"1";"110296187292128_144490103872736";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Үүсээд буй давуу талаа хөгжүүлж, шинэ технологийг уул уурхай, эрчим хүч, аж үйлдвэрлэл, хөдөө аж ахуй, худалдаа, зам тээвэр, эрүүл мэнд, төрийн үйлчилгээ, нийгмийн харилцаанд жигд, шуурхай нэвтрүүлэх замаар Аж Үйлдвэрийн 4-р Хувьсгалд дэлхийд өрсөлдөх байр сууриа түрүүлж эзлэх бодлогыг хэрэгжүүлнэ.  Цахим сургалт, оношилгоо, төрийн үйлчилгээ, хямд өртөгтэй финтек зэрэг шилдэг шийдлүүдийн түлхүү хэрэглээг эрчимтэй дэмжинэ.  Монгол орны газрын хэвлий, мал амьтан, ургамлын гаралтай түүхий эдийг ашиглан үйлдвэрлэх өндөр технологийн бүтээгдэхүүн, материал судлалын салбарыг хөгжүүлнэ.   Монголын уламжлалт нүүдлийн ахуйд цахим технологи, эрчим хүчний эх үүсвэр, цэвэр усан хангамж, түүхий эд боловсруулах бичил үйлдвэрлэл гэх мэт орчин үеийн технологийн ололтыг нэвтрүүлэх, малчдын эрүүл, тохитой орчинд амьдрах, хөгжих, аж ахуй эрхлэх боломжийг сайжруулах, энэ чиглэлд оруулсан хөрөнгө оруулалтыг дэмжих татварын бодлого хэрэгжүүлнэ.  Мөрийн хөтөлбөрийг бүрэн эхээр нь унших http://www.zuvhunelectorat.mn/program";"2020-06-14T05:39:44+0000";"photo";"0";"47";"165";"159";"6";"0";"0";"0";"0"
"1";"82";"1";"110296187292128_144485580539855";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Бид хүүхдүүдээ Монгол соёлоо мэддэг, дэг журам сахидаг, бусдыг хүндэтгэдэг Зөв хүн болгон хүмүүжүүлэхэд түлхүү анхаарч  чанартай, хүртээмжтэй уян хатан сургалт, сургалтын орчноор хангаж, хос хэлтэй, технологийн мэдлэг эзэмшсэн болгож ИРЭЭДҮЙД бэлтгэнэ.   Ингэхийн тулд чанартай багш нарыг бодлогоор бэлтгэж, Ерөнхий боловсролын багш нарын дундаж цалинг улсын дундаж цалингаас багагүй хэмжээнд хүргэнэ.  Төрөөс зохион байгуулдаг шаардлагагүй шалгалтуудыг цөөлж, хүүхдийн бүтээлч сэтгэлгээг хөгжүүлэх сургалтын арга барилыг бэхжүүлнэ.   Эрх чөлөө, ардчиллын үнэт зүйлийг хүлээн зөвшөөрч, иргэний эрх, үүргээ ухамсарлан биелүүлдэг, ёс зүйтэй, хариуцлагатай, үндэсний бахархал, эв нэгдлийг эрхэмлэдэг иргэдийг төлөвшүүлнэ.  Мөрийн хөтөлбөрийг бүрэн эхээр нь унших http://www.zuvhunelectorat.mn/program";"2020-06-14T05:21:19+0000";"photo";"10";"143";"226";"214";"11";"0";"1";"0";"0"
"1";"83";"1";"110296187292128_144468380541575";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Ингэж амладаг хүн цөөхөн дөө  #ЗөвХүн";"2020-06-14T03:54:47+0000";"video";"2";"8";"59";"59";"0";"0";"0";"0";"0"
"1";"84";"1";"110296187292128_144466613875085";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Яг одоо 12:00 цагт 2020 оны Улсын Их Хурлын сонгуулийн 13 дугаар тойрог Сэлэнгэ аймагт нэр дэвшигч Техникийн шинжлэх ухааны доктор Дамдинсүрэнгийн АМАРСАЙХАН Сэлэнгэ аймгийн нэр дэвшигчдээ төлөөлж МҮОНТВ-ийн шууд нэвтрүүлэгт орно. Акедемичээр ахлуулсан баг Монгол Улс тэр тусмаа Сэлэнгэ аймгийн хөгжлийг шинэ шатанд гаргана.    Академич Дамдинсүрэнгийн Амарсайхан Цэдэвийн Бат-Эрдэнэ Алтангэрэлийн Мөнх-Эрдэнэ";"2020-06-14T03:47:46+0000";"photo";"0";"2";"51";"51";"0";"0";"0";"0";"0"
"1";"85";"1";"110296187292128_144207353901011";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Сонгуулийн сурталчилгааны аян маань 12 дахь өдрөө үргэлжилж байна.   Энэ хугацаанд бид өдөр бүр сонгогчиддоо хандсан радио нэвтрүүлэг бэлтгэн хүргэж ирлээ. Та бүхэн элдэв хуурмаг үгс, худал яриагүй мэдээ, мэдээллийг дараах холбоосоор орж сонсоорой.  #ЗөвХүн худлаа ярихгүй.  https://mplus.mn/podcast/zuvhun";"2020-06-13T11:31:45+0000";"link";"2";"8";"73";"72";"1";"0";"0";"0";"0"
"1";"86";"1";"110296187292128_143818953939851";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Энэ сонгуулийн хамгийн хямд реклам  #ЗөвХүн зөв л явна.";"2020-06-13T10:25:38+0000";"video";"2";"29";"89";"83";"5";"0";"1";"0";"0"
"1";"87";"1";"110296187292128_144142173907529";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат эвслийн ард хэн байдаг вэ?  Бидний ард ЗӨВХӨН бидний дэмжигч ахмадууд, идэрчүүд, залуус, гэр бүл, үр хүүхдүүд минь бий.  Зөв өөдрөг бүхэн дэлгэрэх болтугай. #ЗӨВХӨН #ЗӨВХҮН";"2020-06-13T07:05:32+0000";"status";"9";"54";"154";"152";"2";"0";"0";"0";"0"
"1";"88";"1";"110296187292128_143810803940666";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"УИХ-н сонгуулийн хамгийн хачин реклам   #ЗөвХүн #Сонгууль2020";"2020-06-13T03:12:00+0000";"video";"1";"70";"76";"73";"2";"1";"0";"0";"0"
"1";"89";"1";"110296187292128_143871703934576";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"УИХ-ын 23 дугаар тойрог буюу Баянзүрх дүүрэгт “Зөв хүн электорат” эвслээс нэр дэвшигч Д.Гантулгын оролцсон хэлэлцүүлгийг заавал үзээрэй!!!  Тэтгэврийн реформыг улс төртэй холбож огт болохгүй, ийм л мэргэжлийн хүмүүс энийг хийж чадна.  Gantulga Donorov";"2020-06-12T14:23:59+0000";"link";"2";"10";"56";"56";"0";"0";"0";"0";"0"
"1";"90";"1";"110296187292128_1113564349030380";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Ужигартлаа завхарсан тогтолцоог утгаа алдсан УЛС ТӨР-өөр өөрчлөх үү?  #ЗөвХүн улс төрийг зөв чиглүүлнэ.";"2020-06-12T13:01:04+0000";"video";"42";"279";"593";"567";"19";"2";"2";"1";"2"
"1";"91";"1";"110296187292128_143820037273076";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"#ЗөвХүн Электорат эвслийг дэмжигт сонгогч @narangerel Lhamsuren -ний зохиосон шүлэг  Зөв хүн гэж хэн бэ? Зөв хүн гэдэг бол Зөндөө олон удаа сонгогдож Зөнөг болтол их хуралд суугаагүй Залуу сайхан настай Зүрх нь монгол Зүс нь монгол Боловсрол мэдлэг өндөртэй Боловсон сайхан харилцаатай Бодлого хөтөлбөр нь тодорхой Бүх хүмүүст хүлээн зөвшөөрөгдсөн Гарал үүсэл нь монгол Гадаад хэлүүд эзэмшсэн Гартаа барисан мөнгөгүй Гадаад дотоодод компанигүй Нэр нүүр нь цэвэрхэн Нийт түмэндээ гай тариагүй Намын харьяалал нь чухал биш Удам угшил нь малчин тариачин Улс монголдоо удаан амьдарсан Гэр бүл нь тогтвортой Гэр орноо шийдсэн Манай нам гэж яридаггүй Миний эх орон Миний ард түмэн гэж яридаг Маргаашаа тодорхойлж чадсан Ийм л залуусыг хэлнэ гэж Иргэний хувьд бодох юм Эргэлзэж тээнэглэзэлгүй Их сайн судлаад Их хуралдаа залцгаая Эдгээр залуусыг залахын тулд Ирэх сонгуульдаа залуус минь Идэвхитэй сайн оролцож Иргэний үүргээ биелүүлж Ирээдүйн хувь заяагаа шийд Иргэн чиний оролцооноос Эх орны хувь заяа шийдэгдэнэ Энэ төрийн ялзралыг Ингэж цөмөөрөө  шийдэцгээе 2020.6.2 Сонголт тань мэргэн байг...  Баярлалаа танд  #Зөв Хүн Элекорат эвслийн сонгуулийн төв штаб";"2020-06-12T10:54:28+0000";"status";"22";"88";"361";"347";"12";"1";"1";"0";"0"
"1";"92";"1";"110296187292128_143807933940953";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Утгаа алдсан УЛС ТӨР, ужигартлаа завхарсан тогтолцооны цаана хэн байна вэ?";"2020-06-12T10:02:34+0000";"status";"0";"";"15";"15";"0";"0";"0";"0";"0"
"1";"93";"1";"110296187292128_143803357274744";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүний нэг өдөр хэрхэн өнгөрдөг вэ?  Иргэн таныг #Зөв Хүндээ саналаа өгүүлэхийн тулд #Зөв хүмүүс тууштай ажилласаар байгаа шүү.  Баянзүрх дүүрэгт нэр дэвшигч, Тэтгэврийн реформийг хийх Доноровын Гантулга  Gantulga Donorov";"2020-06-12T09:45:09+0000";"video";"0";"7";"37";"35";"2";"0";"0";"0";"0"
"1";"94";"1";"110296187292128_143792150609198";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат эвслээс Баянгол дүүрэгт нэр дэвшигчид  Инженер Ж.Золжаргалын найзууд Дашдондогийн Үүрцайх Долгорын Түмэн-Өлзий. Артгаа";"2020-06-12T09:09:56+0000";"link";"5";"36";"104";"100";"4";"0";"0";"0";"0"
"1";"95";"1";"110296187292128_143788877276192";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Google-с Биш Надаас Асуу №3  Хуульч Д.Үүрцайх, Г.Уянгахишиг нар Монгол улсад хуулийн тэгш үйлчлэлийг хэрхэн бүрдүүлэх вэ? асуултад хариултуудаа хүргэлээ.  Зөв Хүн Электорат эвслийн сонгуулийн төв штабаас бэлтгэв.";"2020-06-12T08:57:40+0000";"video";"31";"305";"433";"416";"14";"1";"2";"0";"0"
"1";"96";"1";"110296187292128_143767567278323";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"УЛС ТӨРЧ гэж ямар хүнийг хэлэх вэ? Залуусын оролцоо ямар үр нөлөөтэй вэ? МОНГОЛ МӨРӨӨДӨЛ-ийг хэрхэн бүтээх вэ?  ""Зөв Хүн Электорат"" эвслийн сонгуулийн төв штабаас бэлтгэв.";"2020-06-12T07:03:36+0000";"video";"1";"75";"117";"113";"3";"1";"0";"0";"0"
"1";"97";"1";"110296187292128_143725590615854";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"МОНГОЛ МӨРӨӨДӨЛ-3 нэвтрүүлэг яг цагийн дараа буюу 12:15 цагт МҮОНТВ-ээр шууд цацагдана.  Энэ удаагийн дугаарт:  1. Хан-Уул дүүрэг 29-р тойрогт нэр дэвшигч Ганбаатарын Жавхлантөгс  2. Багахангай дүүрэг, Багануур дүүрэг, Налайх дүүрэг 21-р тойрогт нэр дэвшигч Бадралын Мөнхдөл 3. Дархан хот 19-р тойрогт нэр дэвшигч Банзрагчийн Отгонтөгс  4. Баянгол дүүрэг 26-р тойрогт нэр дэвшигч Жаргалсайханы Золжаргал  5. Баянзүрх дүүрэг 22-р тойрогт нэр дэвшигч Пүрэвсүрэнгийн Наранбаяр нар оролцсон.";"2020-06-12T03:35:56+0000";"photo";"3";"72";"86";"83";"3";"0";"0";"0";"0"
"1";"98";"1";"110296187292128_143712707283809";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"ХҮНДЭЭ ХӨРӨНГӨ ОРУУЛАХ бодлогод маань багтсан онцлох хэсгүүд.  #ЗөвХүн #ЗөвБодлого #ЗөвХандлага #ЗөвМонгол";"2020-06-12T02:43:09+0000";"photo";"3";"205";"236";"233";"3";"0";"0";"0";"0"
"1";"99";"1";"110296187292128_143708613950885";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Аливаа асуудалд бүтээлчээр хандаж, төвөггүйхэн шийдэл олчихдог, түүнийгээ ажил хэрэг болгох өндөр чадамжтай инженерүүдээ, #ЗөвБаг- аа олноор нь дэмжээрэй.   #ЗөвХүн #ЗөвБодлого #ЗөвХандлага #сонгууль2020";"2020-06-12T02:25:48+0000";"photo";"27";"140";"322";"305";"13";"1";"2";"1";"0"
"1";"100";"1";"110296187292128_143459297309150";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Сонгогч та бүхэн Зөв Хүн Электорат Эвслийн хэлэлцүүлгүүдийг доорх  хуваарийн дагуу үзээрэй ✅  Эх орон ТВ 20:30 цагаас:  Инженерүүдийн баг ✅  Парламент ТВ 19:45 Инженерүүдийн баг ✅  Live TV 21:00 Хуульчдын баг ✅  TV8 мэтгэлцээн  21:00:  27-р тойрогт нэр дэвшигч Б.Эрдэнээ ✅  #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-11T10:49:10+0000";"status";"3";"6";"28";"27";"1";"0";"0";"0";"0"
"1";"101";"1";"110296187292128_143452967309783";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Сонгогч та бүхэн 6-сарын 11-ний үдэш Зөв Хүн Электорат Эвслийн мэдээ, мэдээллийг доорх цагийн хуваарийн дагуу хүлээн аваарай ✅  Мэдээ мэдээлэл  -Live TV 20:00 мэдээллийн хөтөлбөр✅ -ТВ 8 19:30 Толь мэдээллийн хөтөлбөр ✅ -MNB 20:00 Цагийн хүрд мэдээллийн хөтөлбөр ✅  МҮОНРТВ ээр 2020.06.11-ний өдөр  10:15-аас Б.Найдалаа, П.Наранбаяр нарын Гүүгл биш надаас асуу контент,  12:15-аас Нэр дэвшигч Г.Уянгахишигийн шууд ярилцлага  13:30-аас Нэр дэвшигч А.Дөлгөөн, Г.Рагчаасүрэн нарын шууд ярилцлага,  16:15-аас Зөв Хүн Электорат эвслийн тэргүүн Б.Найдалаа ""Улс төр гэж юу вэ"" контент тус тус цацагдсан.  #ЗӨВХүн #Зөвхандлага #ЗөвхүнЭлекторат #Сонгууль2020";"2020-06-11T10:21:05+0000";"status";"0";"4";"30";"29";"1";"0";"0";"0";"0"
"1";"102";"1";"110296187292128";"offcut";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"1";"103";"1";"110296187292128_143410173980729";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслээс бэлтгэсэн Радио хөтөлбөрийг өнөөдөр буюу 06.11-ний өдөр доорх цагийн хуваарийн дагуу хүлээн авна уу.  Бизнес Радио 88.8: 14:00✅ ИХ Монгол ФМ 99.7: 15:00✅ Инээмсэглэл Радио 99.3: 17:00✅ NEWS Радио 98.9: 18:00✅ MNB Радио 10:15, 13:30, 14:45, 17:45✅  #ЗӨВХүн #Зөвхандлага #ЗөвхүнЭлекторат #Сонгууль2020";"2020-06-11T06:23:51+0000";"status";"0";"2";"24";"24";"0";"0";"0";"0";"0"
"1";"104";"1";"110296187292128_143396387315441";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Өнөөдөр 16:15 цагаас МNB TV-ийн ""Улс төр гэж юу вэ?"" нэвтрүүлэгт  Зөв Хүн Электорат эвслийн тэргүүн, ХҮН-ын дарга Б.Найдалаа оролцоно.  Та бүхэн цагаа тааруулан хүлээн авахаа мартуузай.   #зөвхүн #Зөвхандлага #Зөвбодлого #зөвсонголт #ЗөвхүнЭлекторатэвсэл #Сонгууль2020";"2020-06-11T05:28:18+0000";"photo";"0";"16";"87";"86";"1";"0";"0";"0";"0"
"1";"105";"1";"110296187292128_143395293982217";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Google-с Биш Надаас Асуу №1  Google-с ч хайгаад олдохгүй мэдлэг, хариулт гэж бий.  Бид энэхүү контентээр хүн болгон дотроо бодож явдаг тэр болгон хариултаа олж чаддагүй асуултуудад хариулт олохоор зорьсон юм.  Оролцогчид нэр дэвшигч Пүрэвсүрэнгийн Наранбаяр-Naranbayar Purevsuren болон Бадрахын НАЙДАЛАА  #ЗөвХүн #МөрийнХөтөлбөр #ЗөвБодлого #ЗөвХандлага";"2020-06-11T05:24:49+0000";"video";"16";"242";"444";"422";"17";"3";"0";"0";"2"
"1";"106";"1";"110296187292128_143385293983217";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"2020 оны УИХ-ын сонгуульд  29 дүгээр тойргоос “Зөв хүн Электорат” эвслээс нэр дэвшигч Тогмидын Доржханд, Баярхүүгийн Мөнхцэлмэг, Ганбаатарын Жавхлантөгс нар иргэд, сонгогчтой уулзаж байна.  #Зөвхүн  #ЗөвхүнЭлекторатэвсэл #Сонгууль2020 #Зөвхандлага";"2020-06-11T04:42:48+0000";"link";"1";"24";"54";"54";"0";"0";"0";"0";"0"
