"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"created_time";"type";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count";"message"
"0";"1";"None";"210175192404846";"seed";"";"None";"None";"";"";"";"";"";"";"";"";"";"";"";""
"1";"2";"1";"210175192404846_3073047082784295";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-29T08:40:35+0000";"photo";"38";"20";"124";"90";"2";"22";"1";"2";"7";"Өнөөдөр Ардчилсан намын Үндсэн Дүрмийн Хороо хуралдаж 2020 оны УИХ-ын ээлжит сонгуулийн дүн эцэслэн шийдвэрлэгдээгүй, албан ёсоор баталгаажаагүй тул Үндсэн дүрмийн 5.17.6.1-т заасан Намын даргыг чөлөөлөх нөхцөл байдал одоогоор үүсээгүй байна хэмээн шийдвэрлэсэн байна"
"1";"3";"1";"210175192404846_1583490218485203";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-28T07:25:00+0000";"video";"283";"65";"292";"242";"26";"12";"1";"2";"9";""
"1";"4";"1";"210175192404846_3068123469943323";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-27T12:10:59+0000";"photo";"14";"48";"218";"203";"8";"7";"0";"0";"0";"Монгол Улсын Ерөнхийлөгч, Үндэсний Аюулгүй байдлын зөвлөлийн Тэргүүн Х.Баттулга-д шаардлага хүргүүллээ. Шаардлагад МАХН, Та бидний эвсэл, ШИНЭ Эвсэл, Бие даагчид нэгдэж гарын үсэг зурав."
"1";"5";"1";"210175192404846_717234488844196";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-27T10:43:53+0000";"video";"377";"157";"887";"739";"76";"44";"6";"5";"17";"Ардчилсан намаас мэдэгдэл хийж байна"
"1";"6";"1";"210175192404846_3067873499968320";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-27T09:55:24+0000";"photo";"6";"30";"188";"186";"1";"0";"1";"0";"0";"УИХ-ын ээлжит сонгуулийн дүнд эргэлзсэн иргэд, сонгуульд оролцсон улс төрийн нам, эвсэл, бие даан нэр дэвшигчдээс ирүүлсэн хүсэлтийн дагуу Монгол Улсын Ерөнхийлөгч Х.Баттулга Сонгуулийн Ерөнхий хороонд саналын хуудсыг дахин тоолж, нягтлах үүрэг өгчээ"
"1";"7";"1";"210175192404846_3067104450045225";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-27T05:44:11+0000";"link";"17";"29";"203";"193";"4";"3";"1";"0";"2";"http://demparty.mn/article/815"
"1";"8";"1";"210175192404846_1928385523959240";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-26T10:56:35+0000";"video";"396";"329";"748";"649";"66";"19";"3";"4";"7";""
"1";"9";"1";"210175192404846_1268243883507608";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-25T10:00:42+0000";"video";"285";"82";"554";"436";"54";"17";"4";"25";"18";"АН-ын даргын үүрэг гүйцэтгэгчээр Ц.Туваан ажиллана"
"1";"10";"1";"210175192404846_3054641244624879";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T15:37:36+0000";"photo";"3";"3";"36";"35";"1";"0";"0";"0";"0";"ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"11";"1";"210175192404846_3054335511322119";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T13:16:50+0000";"video";"5";"19";"87";"87";"0";"0";"0";"0";"0";"ӨРХИЙГ ДЭМЖСЭН ХӨГЖЛИЙН ХӨТӨЛБӨРИЙГ ХЭРЭГЖҮҮЛЭХИЙН ТУЛД АРДЧИЛСАН НАМ ОЛОНХИ БОЛОХ УЧИРТАЙ"
"1";"12";"1";"210175192404846_3054266471329023";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T12:45:32+0000";"video";"8";"10";"138";"136";"1";"1";"0";"0";"0";"БАЯНЗҮРХ ДҮҮРЭГТ АРДЧИЛАЛ ЯЛНА"
"1";"13";"1";"210175192404846_3054229341332736";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T12:24:44+0000";"video";"1";"69";"59";"57";"1";"1";"0";"0";"0";"ОТГОНЖАРГАЛЫН МАГНАЙ ГАДААДЫН ИРГЭНИЙГ ЗАЛИЛААГҮЙ БОЛОХЫГ ХУУЛИЙН БАЙГУУЛЛАГА ТОГТООЖЭЭ"
"1";"14";"1";"210175192404846_3054212244667779";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T12:15:57+0000";"photo";"24";"46";"293";"284";"9";"0";"0";"0";"0";"БАЯНГОЛЧУУД АРДЧИЛЛЫГ ДЭМЖЛЭЭ👏👏👏  ӨСӨЛТИЙГ ДЭМЖСЭН ХӨГЖЛИЙН БАГ🇲🇳🇲🇳🇲🇳"
"1";"15";"1";"210175192404846_3054194834669520";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T12:10:21+0000";"video";"0";"2";"47";"46";"1";"0";"0";"0";"0";"БАЯНХОНГОРЫН СОНГОГЧИД “ТА ЧАДНА” УРИАЛГАД НЭГДСЭЭР БАЙНА"
"1";"16";"1";"210175192404846_3054151198007217";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T11:45:36+0000";"video";"4";"9";"69";"67";"2";"0";"0";"0";"0";"Ц. БААТАРХҮҮ: ТӨРД ХАРИУЦЛАГА, ГЭР ХОРООЛОЛД ДЭД БҮТЭЦ АВЧРАХЫН ТӨЛӨӨ ЗҮТГЭНЭ"
"1";"17";"1";"210175192404846_3054068864682117";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T10:59:11+0000";"video";"8";"20";"53";"53";"0";"0";"0";"0";"0";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020🇲🇳  ✅2016-2020 онд шинээр бий болгосон болон хувь хэмжээг нэмэгдүүлсэн бүх төрлийн татвар, хураамжийг өмнө нь дагаж мөрдөж байсан хувь хэмжээнд хүртэл бууруулна.  ✅Үйлдвэрлэл, бүтээн байгуулалтад ашиглах түүхий эд, тоног төхөөрөмжийг Монгол Улсын хилээр оруулахад Гаалийн болон НӨАТ хөнгөлөлт, чөлөөлөлт олгоно.   ✅Боловсролын тэтгэлэгт зарцуулсан аж ахуйн нэгжийн зардлыг татвар тооцох орлогоос чөлөөлнө.  ✅Түрээсийн орон сууц барьж, ашиглалтад оруулсан аж ахуйн нэгжид татварын хөнгөлөлт үзүүлнэ.    ХҮН БҮРД ОРЛОГО  ӨРХ БҮРД ӨСӨЛТ"
"1";"18";"1";"210175192404846_3054036298018707";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T10:40:02+0000";"video";"2";"5";"63";"61";"2";"0";"0";"0";"0";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020 🇲🇳  ✅Ажлын цагийн уян хатан зохицуулалт, зайнаас болон цахим орчинд хөдөлмөрлөх боломж бүхий ажлын байрны эрх зүйн орчныг бүрдүүлнэ.  ✅Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежментийн тогтолцоог сайжруулахад чиглэсэн бодлого хэрэгжүүлнэ.   ✅Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн асуудлыг үйлдвэрлэлийн осол, мэргэжлээс шалтгаалсан өвчний даатгалтай уялдуулна.   ХҮН БҮРД ОРЛОГО✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"19";"1";"210175192404846_3054007291354941";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T10:24:04+0000";"video";"2";"17";"77";"76";"1";"0";"0";"0";"0";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020 🇲🇳  ✅Ипотекийн зээлийг үргэлжлүүлнэ. Гэр хорооллын дахин төлөвлөлтийг ипотекийн зээлтэй уялдуулна.   ХҮН БҮРД ОРЛОГО✅  ӨРХ БҮРД ӨСӨЛТ✅"
"1";"20";"1";"210175192404846_3053917281363942";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T09:39:23+0000";"video";"1";"6";"99";"96";"3";"0";"0";"0";"0";"ХОВД НУТГИЙНХАН АРДЧИЛЛАА ДЭМЖИНЭ"
"1";"21";"1";"210175192404846_3053864611369209";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T09:06:22+0000";"video";"9";"13";"109";"106";"3";"0";"0";"0";"0";"ХАН-УУЛЧУУД АРДЧИЛЛАА СОНГОНО"
"1";"22";"1";"210175192404846_3053845681371102";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T08:56:07+0000";"video";"5";"20";"186";"172";"7";"4";"3";"0";"0";"АРДЧИЛСАН НАМЫН ТУГ БАРУУН БҮС ЗАВХАН НУТАГТ ӨНДӨРТ ӨРГӨГДӨНӨ"
"1";"23";"1";"210175192404846_3053818501373820";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T08:41:14+0000";"video";"2";"7";"60";"60";"0";"0";"0";"0";"0";"ТӨВ АЙМГИЙНХАН “ХУУЛЬТАЙ МОНГОЛ”, “ЭРҮҮЛ МОНГОЛ, “ЭЗЭН МОНГОЛ” ХӨТӨЛБӨРИЙГ ХЭРЭГЖҮҮЛЭХ АН-ЫН БАГИЙГ СОНГОНО"
"1";"24";"1";"210175192404846_3053785978043739";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T08:23:17+0000";"video";"7";"24";"109";"106";"2";"0";"0";"1";"0";"АРХАНГАЙЧУУД АРДЧИЛЛАА  БАГААР НЬ ДЭМЖИНЭ"
"1";"25";"1";"210175192404846_3053702394718764";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T07:33:53+0000";"video";"12";"194";"188";"184";"3";"0";"1";"0";"0";"ХӨВСГӨЛЧҮҮД ЭНЭ УДААГИЙН СОНГУУЛЬД АРДЧИЛАЛД ИТГЭЛ ХҮЛЭЭЛГЭНЭ"
"1";"26";"1";"210175192404846_3053671948055142";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T07:14:59+0000";"video";"8";"106";"91";"91";"0";"0";"0";"0";"0";"СЭЛЭНГИЙН ИРГЭДЭД ЭДИЙН ЗАСГИЙН ЭРХ ЧӨЛӨӨ, ШУДАРГА ЁС ҮГҮЙЛЭГДЭЖ БАЙНА"
"1";"27";"1";"210175192404846_3053664818055855";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T07:09:58+0000";"video";"3";"47";"79";"76";"2";"1";"0";"0";"0";"М.ЭНХ-АМАР: БАГАНУУРТ АРДЧИЛАЛ, ҮЗЭЛ БОДЛОО ЧӨЛӨӨТЭЙ ИЛЭРХИЙЛЭХ ЭРХ ЧӨЛӨӨ АЛГА"
"1";"28";"1";"210175192404846_3053596831395987";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T06:25:34+0000";"video";"12";"19";"87";"85";"1";"1";"0";"0";"0";"ДУНДГОВЬ, ГОВЬСҮМБЭРЧҮҮД БАТСҮХИЙН НАРАНХҮҮ, ЛУВСАНДОРЖИЙН ОДСЭР НАРАА ХАМТАД НЬ СОНГОНО"
"1";"29";"1";"210175192404846_3053532358069101";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T05:43:43+0000";"video";"84";"964";"173";"165";"6";"1";"1";"0";"0";"СҮХБААТАР ДҮҮРГИЙН ИРГЭД АРДЧИЛЛАА ДЭМЖИНЭ"
"1";"30";"1";"210175192404846_3053494258072911";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T05:18:43+0000";"video";"23";"16";"119";"113";"6";"0";"0";"0";"0";"ӨВӨРХАНГАЙН ИРГЭД ШИНЭ СОНГОЛТ ХИЙНЭ"
"1";"31";"1";"210175192404846_3053478738074463";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T05:08:20+0000";"video";"21";"43";"148";"141";"2";"4";"0";"0";"1";"ХАН-УУЛЧУУД АРДЧИЛЛАА БАГААР НЬ ДЭМЖИЖ БАЙНА"
"1";"32";"1";"210175192404846_3053462521409418";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T04:57:41+0000";"video";"108";"1990";"632";"580";"29";"13";"3";"0";"7";"Ардчилсан намын дэд дарга Р.Амаржаргалын захидал...   Төрөө засъя🇲🇳"
"1";"33";"1";"210175192404846_3053435044745499";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T04:39:06+0000";"video";"7";"13";"108";"107";"1";"0";"0";"0";"0";"СҮХБААТАР НУТГИЙНХАН АРДЧИЛЛАА СОНГОНО"
"1";"34";"1";"210175192404846_3053434394745564";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T04:38:48+0000";"video";"6";"30";"115";"113";"2";"0";"0";"0";"0";"ӨСӨЛТИЙГ ӨРХ БҮРД  АРДЧИЛСАН НАМ АНХ УДАА ТУСГАЙ ХЭРЭГЦЭЭТ ИРГЭДДЭЭ ЗОРИУЛЖ МӨРИЙН ХӨТӨЛБӨРӨӨ БАРЕЛИАР ГАРГАСАН  АРДЧИЛСАН НАМ АНХ УДАА ТУСГАЙ ХЭРЭГЦЭЭТ ИРГЭДИЙН ТӨЛӨӨЛЛӨӨ УИХ-ЫН СОНГУУЛЬД НЭР ДЭВШИХ БОЛОМЖ ОЛГОСОН  ИЖИЛ ЭРХТЭЙ ДУУГАРЧ, ТЭГШ ЭРХТЭЙ АМЬДАРЧ_ТУСГАЙ ХЭРЭГЦЭЭГЭЭ МЭДРҮҮЛЭХ ЭРХТЭЙ....  117 МЯНГАН ИРГЭН_ТЭДНИЙ ГЭР БҮЛИЙН ТӨЛӨӨ_ТЭГШ ЭРХТЭЙ НИЙГМИЙГ ЦОГЦЛООЁ 🇲🇳🇲🇳🇲🇳"
"1";"35";"1";"210175192404846_3053428014746202";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T04:35:18+0000";"video";"42";"83";"290";"276";"9";"1";"0";"0";"4";"АН-ААС НЭР ДЭВШИГЧИД БАЙГАЛЬ ХАМГААЛАХ БОДИТ САНААЧЛАГА ДЭВШҮҮЛЖ, АЖИЛ ХЭРЭГ БОЛГОЛОО"
"1";"36";"1";"210175192404846_3053417694747234";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T04:28:40+0000";"video";"10";"29";"170";"163";"5";"0";"0";"0";"2";"СОЛИХЫН ТУЛД Л СОНГУУЛЬ БАЙДГИЙГ ДАРХАНЧУУД ХАРУУЛЖ АРДЧИЛСАН НАМЫГ  БАГААР НЬ ДЭМЖИНЭ"
"1";"37";"1";"210175192404846_2621476728180387";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-22T04:00:43+0000";"video";"27";"68";"201";"183";"12";"0";"0";"1";"5";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"38";"1";"210175192404846_3052055768216760";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T16:01:42+0000";"video";"311";"768";"394";"376";"15";"2";"1";"0";"0";"АХМАДЫН ӨДӨР ӨНЖҮҮЛЭХ ТӨВҮҮДИЙГ БИЙ БОЛГОНО   ТЭТГЭВЭРИЙН ШИНЭЧЛЭЛИЙГ ЭХЛҮҮЛНЭ   ОЮУНЫ ҮЙЛДВЭРЛЭЛИЙГ ДЭМЖИНЭ   ЗАЛУУ ҮЕДЭЭ ТҮШИГЛЭН ХӨГЖИНӨ   АРДЧИЛСАН НАМДАА БАЯРЛАЛАА"
"1";"39";"1";"210175192404846_3051758221579848";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T13:51:12+0000";"video";"278";"1044";"408";"385";"21";"0";"1";"0";"1";"АРДЧИЛЛАА ХАМГААЛЪЯ_АРДЧИЛАЛ ТАНД БАС НАДАД ХАМААТАЙ"
"1";"40";"1";"210175192404846_3051679911587679";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T13:17:56+0000";"video";"12";"59";"185";"175";"9";"0";"0";"1";"0";"ХУВЬ ХҮНИЙ ЭРХ, ЭРХ ЧӨЛӨӨ_ӨМЧ_АЖ АХУЙН НЭГЖИЙН ТОГТВОРТОЙ ҮЙЛ АЖИЛЛАГААНЫ БАТАЛГААГ АРДЧИЛАЛ БИДЭНД ОЛГОДОГ   АРДЧИЛАЛ_БИДЭНД БОЛОН ТАНД ХАМААТАЙ"
"1";"41";"1";"210175192404846_3051673758254961";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T13:15:17+0000";"photo";"36";"58";"427";"422";"2";"2";"0";"0";"1";"ӨСӨЛТИЙГ ДЭМЖСЭН 🇲🇳🇲🇳🇲🇳  ХӨГЖЛИЙН БАГ 👏👏👏"
"1";"42";"1";"210175192404846_617975585484202";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T11:30:28+0000";"video";"40";"105";"335";"316";"16";"2";"0";"0";"1";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"43";"1";"210175192404846_3051111071644563";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T08:28:48+0000";"video";"478";"1302";"424";"394";"30";"0";"0";"0";"0";"""Өсөлтийн тухай ярья"" хэлэлцүүлэг Эрүүл мэндийн тогтолцооны асуудал ба шийдэл 🇲🇳"
"1";"44";"1";"210175192404846_2654653661521529";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T08:22:42+0000";"video";"718";"1733";"994";"851";"72";"40";"3";"6";"22";"АН-ын удирдлага цаг үеийн асуудлаар мэдээлэл хийж байна"
"1";"45";"1";"210175192404846_3050972601658410";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T07:09:00+0000";"video";"183";"237";"263";"252";"10";"0";"1";"0";"0";"ХУВЬ ХҮНИЙ ЭРХ, ЭРХ ЧӨЛӨӨНД АЮУЛ УЧРУУЛСАН_ИРГЭНИЙ НИЙГМИЙН ЭРХЭНД ХЯЗГААР ТОГТООСОН_ДАРАНГУЙЛЛЫН ДЭГЛЭМИЙН АЛИВАА ХЭЛБЭРЭЭС ТАТГАЛЗАХ ЭРХ БИЙ   СОНГОЛТОО ЗӨВ ХИЙЦГЭЭЕ_АРДЧИЛАЛ НАДАД БАС ТАНД ХАМААТАЙ"
"1";"46";"1";"210175192404846_1150508322014419";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T04:26:01+0000";"video";"528";"950";"521";"487";"26";"1";"0";"2";"5";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"47";"1";"210175192404846_3050599411695729";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T03:41:02+0000";"video";"419";"589";"373";"351";"19";"0";"0";"0";"3";"ХОТ, ХӨДӨӨ, ЗАХЫН ХОРООЛОЛ, ТӨР, ХУВИЙН ХЭВШЛИЙН ЕБС-ИЙН ЯЛГААГ АРИЛГАНА   МАЛЧИН ӨРХИЙН 6-8 НАСТАЙ ХҮҮХДИЙГ ГЭРЭЭР СУРАЛЦАХ ТОГТОЛЦООГ БИЙ БОЛГОНО   ""1000 ИНЖЕНЕР"" ХӨТӨЛБӨРӨӨ ""ТҮМЭН ИНЖЕНЕР"" БОЛГОН ҮРГЭЛЖЛҮҮЛНЭ   ИРЭЭДҮЙНХЭЭ ТӨЛӨӨ ХИЙХ ХАМГИЙН ЗӨВ СОНГОЛТ БОЛ АРДЧИЛСАН_НАМ"
"1";"48";"1";"210175192404846_3050576525031351";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T03:28:32+0000";"photo";"43";"43";"351";"341";"8";"0";"0";"0";"2";"ӨСӨЛТИЙГ ДЭМЖСЭН 👏👏👏  ХӨГЖЛИЙН БАГ 🇲🇳🇲🇳🇲🇳"
"1";"49";"1";"210175192404846_3050532788369058";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T03:04:34+0000";"video";"698";"932";"494";"466";"25";"1";"1";"0";"1";"АРДЧИЛСАН НАМ АНХ УДАА ТУСГАЙ ХЭРЭГЦЭЭТ ИРГЭДДЭЭ ЗОРИУЛЖ МӨРИЙН ХӨТӨЛБӨРӨӨ БАРЕЛИАР ГАРГАСАН   АРДЧИЛСАН НАМ АНХ УДАА ТУСГАЙ ХЭРЭГЦЭЭТ ИРГЭДИЙН ТӨЛӨӨЛЛӨӨ УИХ-ЫН СОНГУУЛЬД НЭР ДЭВШИХ БОЛОМЖ ОЛГОСОН   ИЖИЛ ЭРХТЭЙ ДУУГАРЧ, ТЭГШ ЭРХТЭЙ АМЬДАРЧ_ТУСГАЙ ХЭРЭГЦЭЭГЭЭ МЭДРҮҮЛЭХ ЭРХТЭЙ....  117 МЯНГАН ИРГЭН_ТЭДНИЙ ГЭР БҮЛИЙН ТӨЛӨӨ_ТЭГШ ЭРХТЭЙ НИЙГМИЙГ ЦОГЦЛООЁ 🇲🇳🇲🇳🇲🇳"
"1";"50";"1";"210175192404846_3050517915037212";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T02:55:44+0000";"video";"5";"13";"105";"97";"7";"0";"0";"0";"1";""
"1";"51";"1";"210175192404846_3050481191707551";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T02:36:01+0000";"video";"39";"170";"424";"396";"21";"6";"1";"0";"0";"ТӨРӨӨ ЗАСЪЯ..."
"1";"52";"1";"210175192404846_3050448431710827";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-21T02:18:28+0000";"video";"19";"139";"510";"475";"18";"9";"1";"1";"6";"ТӨРӨӨ ЗАСЪЯ..."
"1";"53";"1";"210175192404846_3049209271834743";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T15:24:03+0000";"link";"20";"124";"376";"360";"11";"0";"0";"1";"4";""
"1";"54";"1";"210175192404846_3049196485169355";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T15:17:56+0000";"photo";"125";"1061";"351";"329";"20";"0";"1";"0";"1";"✅Мал сүргийнхээ тоонд биш чанар бүтцэд анхаарч ""ЧИНЭЭЛЭГ МАЛЧИН"" хөтөлбөрийг хэрэгжүүлнэ  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ ✅"
"1";"55";"1";"210175192404846_3048921985196805";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T13:15:15+0000";"video";"342";"1134";"446";"402";"17";"1";"0";"1";"25";"ТӨРӨӨ ЗАСЪЯ..."
"1";"56";"1";"210175192404846_3048594911896179";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T10:49:44+0000";"video";"13";"140";"257";"248";"8";"0";"0";"0";"1";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020🇲🇳   ✅Хүн  амын  тогтвортой  өсөлтийг  хангаж, хүн бүрийг эрдэм боловсрол төгс, хөдөлмөрч, бүтээлч сэтгэлгээтэй, эрүүл амьдралын хэв маягийг хэвшил болгосон, Монгол эх орныхоо байгаль, түүх соёл, уламжлалаараа бахархсан өв тэгш хүмүүжлээр төлөвшүүлэн, хангалуун сайхан амьдрах эрхийг дээдэлсэн хувь хүний хөгжлийн бодлого хэрэгжүүлнэ. Нийгмийн хамгааллын бодлогыг зөвхөн зорилтот бүлэгт чиглүүлнэ.  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"57";"1";"210175192404846_3048563881899282";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T10:34:43+0000";"video";"28";"121";"333";"321";"10";"1";"1";"0";"0";"ХУУЛЬТАЙ МОНГОЛ🇲🇳  Иргэний эрх, эрх чөлөөг хамгаалж, хөгжлийг дэмжин, авилгаас ангид ажиллах чадавхтай засаг, хүн бүр ажил, албан тушаалаасаа үл хамаарч хуулийн өмнө хариуцлага хүлээдэг шударга шүүхийн тогтолцоо, мэргэжлийн, хүртээмжтэй, цахимжсан нийтийн албыг бэхжүүлэх цогц шинэчлэл хийнэ.  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"58";"1";"210175192404846_264674168175813";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T11:00:31+0000";"video";"44";"117";"336";"319";"7";"3";"1";"0";"6";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн    12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
