"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"";"from.name";"type";"created_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"1";"11";"1";"120920014698353_1764071897049815";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u0413\u043e\u0432\u044c \u043d\u0443\u0442\u0433\u0438\u0439\u043d \u0431\u0440\u044d\u043d\u0434 \u0431\u04af\u0442\u044d\u044d\u0433\u0434\u044d\u0445\u04af\u04af\u043d\u0438\u0439\u0433 \u0445\u04e9\u0433\u0436\u04af\u04af\u043b\u043d\u044d"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-22T11:25:44+0000"", ""updated_time"": ""2020-06-22T13:19:55+0000"", ""id"": ""120920014698353_1764071897049815""}";"Монгол ардын нам";"";"2020-06-22T11:25:44+0000";"Говь нутгийн брэнд бүтээгдэхүүнийг хөгжүүлнэ";"";"";"";"";"";"";"";"";""
"1";"12";"1";"120920014698353_1764020040388334";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u0425\u04ae\u0427\u042d\u042d \u041d\u042d\u0413\u0422\u0413\u042d\u0425 \u041c\u042d\u0414\u042d\u042d \ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\n\u0425\u04e9\u0433\u0436\u043b\u0438\u0439\u043d \u0433\u044d\u0440\u044d\u044d 2020-2024 \u043e\u043d\u0446\u043b\u043e\u0445 10 \u0430\u0436\u0438\u043b: \n\u2705\u0410\u0433\u0430\u0430\u0440\u044b\u043d \u0431\u043e\u0445\u0438\u0440\u0434\u043b\u044b\u0433 70-80 \u0445\u0443\u0432\u044c \u0431\u0443\u0443\u0440\u0443\u0443\u043b\u043d\u0430\n\u2705\u0418\u043f\u043e\u0442\u0435\u043a\u0438\u0439\u043d \u0437\u044d\u044d\u043b\u0438\u0439\u043d \u0445\u04af\u04af\u0433 4-6 \u0445\u0443\u0432\u044c \u0431\u043e\u043b\u0433\u043e\u043d\u043e\n\u2705\u0426\u0430\u043b\u0438\u043d \u0442\u044d\u0442\u0433\u044d\u0432\u0440\u0438\u0439\u043d \u0431\u043e\u0434\u0438\u0442 \u04e9\u0441\u04e9\u043b\u0442\u0438\u0439\u0433 \u043d\u044d\u043c\u044d\u0433\u0434\u04af\u04af\u043b\u043d\u044d\n\u2705\u0423\u0443\u043b \u0443\u0443\u0440\u0445\u0430\u0439\u043d \u0430\u0448\u0433\u0438\u0439\u0433 \u0438\u0440\u0433\u044d\u043d \u0431\u04af\u0440\u0442 \u0445\u04af\u0440\u0442\u044d\u044d\u043d\u044d\n\u2705150,000 \u0430\u0436\u043b\u044b\u043d \u0431\u0430\u0439\u0440 \u0431\u0438\u0439 \u0431\u043e\u043b\u0433\u043e\u043d\u043e\n\u2705\u0418\u043c\u043f\u043e\u0440\u0442\u043b\u043e\u0433\u0447 \u0443\u043b\u0441\u0430\u0430\u0441 \u044d\u043a\u0441\u043f\u043e\u0440\u0442\u043b\u043e\u0433\u0447 \u0443\u043b\u0441 \u0431\u043e\u043b\u043d\u043e\n\u2705\u0425\u04af\u04af\u0445\u0434\u0438\u0439\u043d \u0442\u04e9\u043b\u04e9\u04e9 \u0446\u043e\u0433\u0446 \u0431\u043e\u0434\u043b\u043e\u0433\u044b\u0433 \u0441\u0430\u0439\u0436\u0440\u0443\u0443\u043b\u043d\u0430\n\u2705\u0423\u0443\u043b \u0443\u0443\u0440\u0445\u0430\u0439\u043d \u0430\u0436 \u04af\u0439\u043b\u0434\u0432\u044d\u0440\u0442 \u043c\u0435\u0433\u0430 \u0442\u04e9\u0441\u043b\u04af\u04af\u0434 \u0445\u044d\u0440\u044d\u0433\u0436\u0438\u043d\u044d\n\u2705\u04ae\u043d\u0434\u044d\u0441\u043d\u0438\u0439 \u0434\u044d\u0434 \u0431\u04af\u0442\u0446\u0438\u0439\u043d \u0441\u04af\u043b\u0436\u044d\u044d \u0431\u0430\u0439\u0433\u0443\u0443\u043b\u043d\u0430\n\u2705\u0413\u0430\u0437\u0440\u044b\u043d \u0442\u043e\u0441\u043d\u044b \u04af\u0439\u043b\u0434\u0432\u044d\u0440 \u0430\u0448\u0438\u0433\u043b\u0430\u043b\u0442\u0430\u0434 \u043e\u0440\u0443\u0443\u043b\u043d\u0430"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-22T10:51:03+0000"", ""updated_time"": ""2020-06-22T15:03:46+0000"", ""id"": ""120920014698353_1764020040388334""}";"Монгол ардын нам";"";"2020-06-22T10:51:03+0000";"ХҮЧЭЭ НЭГТГЭХ МЭДЭЭ 🇲🇳🇲🇳🇲🇳 Хөгжлийн гэрээ 2020-2024 онцлох 10 ажил:  ✅Агаарын бохирдлыг 70-80 хувь бууруулна ✅Ипотекийн зээлийн хүүг 4-6 хувь болгоно ✅Цалин тэтгэврийн бодит өсөлтийг нэмэгдүүлнэ ✅Уул уурхайн ашгийг иргэн бүрт хүртээнэ ✅150,000 ажлын байр бий болгоно ✅Импортлогч улсаас экспортлогч улс болно ✅Хүүхдийн төлөө цогц бодлогыг сайжруулна ✅Уул уурхайн аж үйлдвэрт мега төслүүд хэрэгжинэ ✅Үндэсний дэд бүтцийн сүлжээ байгуулна ✅Газрын тосны үйлдвэр ашиглалтад оруулна";"";"";"";"";"";"";"";"";""
"1";"13";"1";"120920014698353_1764004047056600";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u041c\u0410\u041d:\u0428\u0443\u0434\u0430\u0440\u0433\u0430 \u04e9\u0440\u0441\u04e9\u043b\u0434\u04e9\u0445\u0438\u0439\u0433 \u0410\u041d-\u0434 \u0443\u0434\u0430\u0430 \u0434\u0430\u0440\u0430\u0430 \u0443\u0440\u0438\u0430\u043b\u0441\u0430\u043d, \u043e\u0434\u043e\u043e \u0448\u0430\u0430\u0440\u0434\u0430\u0436 \u0431\u0430\u0439\u043d\u0430"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-22T10:39:17+0000"", ""updated_time"": ""2020-06-22T15:17:26+0000"", ""id"": ""120920014698353_1764004047056600""}";"Монгол ардын нам";"";"2020-06-22T10:39:17+0000";"МАН:Шударга өрсөлдөхийг АН-д удаа дараа уриалсан, одоо шаардаж байна";"";"";"";"";"";"";"";"";""
"1";"14";"1";"120920014698353_1763996990390639";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u0425\u0430\u0440\u0438\u0443\u0446\u043b\u0430\u0433\u0430\u0442\u0430\u0439 \u0443\u0443\u043b \u0443\u0443\u0440\u0445\u0430\u0439\u043d \u0442\u04e9\u043b\u04e9\u04e9 \u041d.\u041d\u0430\u0440\u0430\u043d\u0431\u0430\u0430\u0442\u0430\u0440, \u0425.\u041c\u0430\u043d\u0434\u0430\u0445\u0431\u0430\u044f\u0440 \u043d\u0430\u0440\u044b\u0433 \u043d\u044d\u0440 \u0434\u044d\u0432\u0448\u04af\u04af\u043b\u0441\u043d\u044d\u044d \u041c\u0410\u041d-\u044b\u043d \u0434\u0430\u0440\u0433\u0430 \u0423.\u0425\u04af\u0440\u044d\u043b\u0441\u04af\u0445 \u043e\u043d\u0446\u043b\u043e\u0432"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-22T10:34:43+0000"", ""updated_time"": ""2020-06-29T01:16:08+0000"", ""id"": ""120920014698353_1763996990390639""}";"Монгол ардын нам";"";"2020-06-22T10:34:43+0000";"Хариуцлагатай уул уурхайн төлөө Н.Наранбаатар, Х.Мандахбаяр нарыг нэр дэвшүүлснээ МАН-ын дарга У.Хүрэлсүх онцлов";"";"";"";"";"";"";"";"";""
"1";"15";"1";"120920014698353_1763890163734655";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""#\u0415\u0420\u04e8\u041d\u0425\u0418\u0419 \u0421\u0410\u0419\u0414\u0410\u0410 \u0411\u0410\u0413\u0410\u0410\u0420 \u041d\u042c \u0421\u041e\u041d\u0413\u041e\u0401!\n#\u041c\u041e\u041d\u0413\u041e\u041b \u0423\u041b\u0421\u042b\u041d \u0422\u04e8\u041b\u04e8\u04e8 \u0425\u04ae\u0427\u042d\u042d \u041d\u042d\u0413\u0422\u0413\u042d\u0415!\ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-22T09:16:22+0000"", ""updated_time"": ""2020-06-29T01:22:41+0000"", ""id"": ""120920014698353_1763890163734655""}";"Монгол ардын нам";"";"2020-06-22T09:16:22+0000";"#ЕРӨНХИЙ САЙДАА БАГААР НЬ СОНГОЁ! #МОНГОЛ УЛСЫН ТӨЛӨӨ ХҮЧЭЭ НЭГТГЭЕ!🇲🇳🇲🇳🇲🇳";"";"";"";"";"";"";"";"";""
"1";"16";"1";"120920014698353_1763840397072965";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u0425\u04ae\u0427\u042d\u042d \u041d\u042d\u0413\u0422\u0413\u042d\u0425 \u041c\u042d\u0414\u042d\u042d \ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\n\u2705\u041c\u0410\u041d \u0446\u0430\u0433 \u04af\u0435\u0438\u0439\u043d \u0430\u0441\u0443\u0443\u0434\u043b\u0430\u0430\u0440 \u043c\u044d\u0434\u044d\u0433\u0434\u044d\u043b \u0445\u0438\u0439\u0436 \u0431\u0430\u0439\u043d\u0430"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-22T08:38:54+0000"", ""updated_time"": ""2020-06-29T02:06:15+0000"", ""id"": ""120920014698353_1763840397072965""}";"Монгол ардын нам";"";"2020-06-22T08:38:54+0000";"ХҮЧЭЭ НЭГТГЭХ МЭДЭЭ 🇲🇳🇲🇳🇲🇳 ✅МАН цаг үеийн асуудлаар мэдэгдэл хийж байна";"";"";"";"";"";"";"";"";""
"1";"17";"1";"120920014698353_1763763303747341";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u041c\u041e\u041d\u0413\u041e\u041b \u0410\u0420\u0414\u042b\u041d \u041d\u0410\u041c \u0425\u0410\u041d\u0414\u0418\u0412 \u0411\u041e\u041b\u041e\u041d \u0421\u041e\u041d\u0413\u0423\u0423\u041b\u0418\u0419\u041d \u0417\u0410\u0420\u0414\u041b\u042b\u041d \u042f\u0412\u0426\u042b\u041d \u0422\u0410\u0419\u041b\u0410\u041d\u0413\u0410\u0410 \u041c\u042d\u0414\u042d\u042d\u041b\u0416 \u0411\u0410\u0419\u041d\u0410"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-22T07:37:12+0000"", ""updated_time"": ""2020-06-29T01:29:49+0000"", ""id"": ""120920014698353_1763763303747341""}";"Монгол ардын нам";"";"2020-06-22T07:37:12+0000";"МОНГОЛ АРДЫН НАМ ХАНДИВ БОЛОН СОНГУУЛИЙН ЗАРДЛЫН ЯВЦЫН ТАЙЛАНГАА МЭДЭЭЛЖ БАЙНА";"";"";"";"";"";"";"";"";""
"1";"18";"1";"120920014698353_1763614160428922";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u0425\u04ae\u0427\u042d\u042d \u041d\u042d\u0413\u0422\u0413\u042d\u0425 \u041c\u042d\u0414\u042d\u042d \ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\n\u2705\u041c\u043e\u043d\u0433\u043e\u043b \u0443\u043b\u0441 \u0430\u043d\u0445 \u0443\u0434\u0430\u0430 32.2 \u043a\u043c,  6 \u044d\u0433\u043d\u044d\u044d\u0442\u044d\u0439 \u0445\u0443\u0440\u0434\u043d\u044b \u0430\u0432\u0442\u043e \u0437\u0430\u043c\u0442\u0430\u0439 \u0431\u043e\u043b\u043b\u043e\u043e\n\u2705\u0428\u0438\u043d\u044d\u044d\u0440 \u0431\u0430\u0440\u0438\u0433\u0434\u0430\u0436 \u0431\u0443\u0439 \u0433\u0430\u0437\u0440\u044b\u043d \u0442\u043e\u0441 \u0431\u043e\u043b\u043e\u0432\u0441\u0440\u0443\u0443\u043b\u0430\u0445 \u04af\u0439\u043b\u0434\u0432\u044d\u0440 \u0434\u043e\u0442\u043e\u043e\u0434\u044b\u043d\u0445\u043e\u043e \u0445\u044d\u0440\u044d\u0433\u0446\u044d\u044d\u0433 \u0431\u04af\u0440\u044d\u043d \u0445\u0430\u043d\u0433\u0430\u0445 \u0445\u04af\u0447\u0438\u043d \u0447\u0430\u0434\u0430\u043b\u0442\u0430\u0439"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-22T05:38:25+0000"", ""updated_time"": ""2020-06-22T14:58:33+0000"", ""id"": ""120920014698353_1763614160428922""}";"Монгол ардын нам";"";"2020-06-22T05:38:25+0000";"ХҮЧЭЭ НЭГТГЭХ МЭДЭЭ 🇲🇳🇲🇳🇲🇳 ✅Монгол улс анх удаа 32.2 км,  6 эгнээтэй хурдны авто замтай боллоо ✅Шинээр баригдаж буй газрын тос боловсруулах үйлдвэр дотоодынхоо хэрэгцээг бүрэн хангах хүчин чадалтай";"";"";"";"";"";"";"";"";""
"1";"19";"1";"120920014698353_1762287180561620";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u0410\u041d-\u044b\u043d \u044d\u0440\u0445 \u0431\u0430\u0440\u044c\u0436 \u0431\u0430\u0439\u0445 \u04af\u0435\u044d\u0441 \u044d\u0445\u043b\u044d\u043b\u0442\u044d\u0439 \u0442\u0443\u043b\u0433\u0430\u043c\u0434\u0441\u0430\u043d \u04e9\u0440\u0438\u0439\u043d \u0434\u0430\u0440\u0430\u043c\u0442\u0430\u0430\u0441 \u0433\u0430\u0440\u043d\u0430"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-21T14:43:15+0000"", ""updated_time"": ""2020-06-22T15:06:23+0000"", ""id"": ""120920014698353_1762287180561620""}";"Монгол ардын нам";"";"2020-06-21T14:43:15+0000";"АН-ын эрх барьж байх үеэс эхлэлтэй тулгамдсан өрийн дарамтаас гарна";"";"";"";"";"";"";"";"";""
"1";"20";"1";"120920014698353_1762238097233195";"data";"fetched (200)";"2020-07-14 13:45:19.854849";"Facebook:/<page-id>/posts";"{""message"": ""\u0425\u04ae\u0427\u042d\u042d \u041d\u042d\u0413\u0422\u0413\u042d\u0415! \ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\ud83c\uddf2\ud83c\uddf3\n\u0425\u04e9\u0433\u0436\u043b\u0438\u0439\u043d \u0433\u044d\u0440\u044d\u044d 2020-2024\n\u2705\u04ae\u043d\u0434\u044d\u0441\u043d\u0438\u0439 \u0431\u0430\u044f\u043b\u0433\u0438\u0439\u043d \u0441\u0430\u043d \u0431\u0430\u0439\u0433\u0443\u0443\u043b\u0436, \u0443\u0443\u043b \u0443\u0443\u0440\u0445\u0430\u0439\u043d \u043e\u0440\u043b\u043e\u0433\u043e\u043e\u0441  \u0436\u0438\u043b\u0434\u044d\u044d \u043d\u044d\u0433 \u0438\u0445 \u043d\u0430\u044f\u0434 \u0442\u04e9\u0433\u0440\u04e9\u0433 \u0445\u0443\u0440\u0438\u043c\u0442\u043b\u0443\u0443\u043b\u043d\u0430\n\u2705150,000 \u0448\u0438\u043d\u044d \u0430\u0436\u043b\u044b\u043d \u0431\u0430\u0439\u0440 \u0431\u0438\u0439 \u0431\u043e\u043b\u0433\u043e\u043d\u043e\n\u2705\u0417\u044d\u0441 \u0445\u0430\u0439\u043b\u0430\u0445, \u043d\u04af\u04af\u0440\u0441 \u0443\u0433\u0430\u0430\u0445, \u0430\u043b\u0442 \u0446\u044d\u0432\u044d\u0440\u0448\u04af\u04af\u043b\u044d\u0445, \u0433\u0430\u0437\u0440\u044b\u043d \u0442\u043e\u0441 \u0431\u043e\u043b\u043e\u0432\u0441\u0440\u0443\u0443\u043b\u0430\u0445, \u0433\u0430\u043d \u0445\u0430\u0439\u043b\u0430\u0445 \u04af\u0439\u043b\u0434\u0432\u044d\u0440\u04af\u04af\u0434 \u0431\u0430\u0439\u0433\u0443\u0443\u043b\u043d\u0430\n\u2705\u0410\u0441\u0433\u0430\u0442, \u0421\u0430\u043b\u0445\u0438\u0442, \u0426\u0430\u0433\u0430\u0430\u043d \u0441\u0443\u0432\u0430\u0440\u0433\u0430, \u0425\u0430\u0440\u043c\u0430\u0433\u0442\u0430\u0439\u043d \u043e\u0440\u0434\u0443\u0443\u0434\u044b\u0433 \u0430\u0448\u0438\u0433\u043b\u0430\u043b\u0442\u0430\u0434 \u043e\u0440\u0443\u0443\u043b\u043d\u0430\n\u2705\u0410\u0433\u0430\u0430\u0440\u044b\u043d \u0431\u043e\u0445\u0438\u0440\u0434\u043b\u044b\u0433 70-80% \u0431\u0443\u0443\u0440\u0443\u0443\u043b\u043d\u0430\n\u2705\u0428\u0430\u0442\u0430\u0445\u0443\u0443\u043d \u0442\u04af\u043b\u0448\u0438\u0439\u0433 20-30% \u0445\u044f\u043c\u0434\u0440\u0443\u0443\u043b\u043d\u0430\n\u2705\u042d\u0440\u04af\u04af\u043b \u041c\u043e\u043d\u0433\u043e\u043b \u0445\u04af\u043d\u0441\u044d\u044d\u0440 100% \u0445\u0430\u043d\u0433\u0430\u043d\u0430"", ""from"": {""name"": ""\u041c\u043e\u043d\u0433\u043e\u043b \u0430\u0440\u0434\u044b\u043d \u043d\u0430\u043c"", ""id"": ""120920014698353""}, ""created_time"": ""2020-06-21T14:19:51+0000"", ""updated_time"": ""2020-06-22T14:00:41+0000"", ""id"": ""120920014698353_1762238097233195""}";"Монгол ардын нам";"";"2020-06-21T14:19:51+0000";"ХҮЧЭЭ НЭГТГЭЕ! 🇲🇳🇲🇳🇲🇳 Хөгжлийн гэрээ 2020-2024 ✅Үндэсний баялгийн сан байгуулж, уул уурхайн орлогоос  жилдээ нэг их наяд төгрөг хуримтлуулна ✅150,000 шинэ ажлын байр бий болгоно ✅Зэс хайлах, нүүрс угаах, алт цэвэршүүлэх, газрын тос боловсруулах, ган хайлах үйлдвэрүүд байгуулна ✅Асгат, Салхит, Цагаан суварга, Хармагтайн ордуудыг ашиглалтад оруулна ✅Агаарын бохирдлыг 70-80% бууруулна ✅Шатахуун түлшийг 20-30% хямдруулна ✅Эрүүл Монгол хүнсээр 100% хангана";"";"";"";"";"";"";"";"";""
